0,0,0,-0.302439024390244,-0.0679611650485437,-0.507317073170732,-0.20873786407767,-0.55609756097561,-0.337378640776699,-0.673170731707317,-0.439320388349515,-0.492682926829268,-0.504854368932039,-0.536585365853659,-0.728155339805825,-0.531707317073171,-0.87621359223301,-0.521951219512195,-0.997572815533981,-0.190243902439024,-0.543689320388349,-0.278048780487805,-0.512135922330097,-0.312195121951219,-0.320388349514563,-0.317073170731707,-0.174757281553398,0.0878048780487805,-0.509708737864078,-0.0439024390243902,-0.378640776699029,-0.102439024390244,-0.213592233009709,-0.121951219512195,-0.121359223300971,0.321951219512195,-0.441747572815534,0.2,-0.320388349514563,0.126829268292683,-0.213592233009709,0.0926829268292683,-0.16747572815534
0,0,0,-0.383333333333333,-0.069377990430622,-0.627777777777778,-0.205741626794258,-0.638888888888889,-0.339712918660287,-0.622222222222222,-0.471291866028708,-0.55,-0.514354066985646,-0.572222222222222,-0.729665071770335,-0.561111111111111,-0.87799043062201,-0.538888888888889,-0.997607655502392,-0.205555555555556,-0.550239234449761,-0.311111111111111,-0.502392344497608,-0.361111111111111,-0.311004784688995,-0.377777777777778,-0.167464114832536,0.1,-0.514354066985646,-0.0444444444444444,-0.37799043062201,-0.111111111111111,-0.215311004784689,-0.144444444444444,-0.117224880382775,0.355555555555556,-0.440191387559809,0.216666666666667,-0.30622009569378,0.105555555555556,-0.196172248803828,0.0444444444444444,-0.145933014354067
0,0,0,-0.351648351648352,-0.0632603406326034,-0.582417582417582,-0.18978102189781,-0.587912087912088,-0.313868613138686,-0.565934065934066,-0.442822384428224,-0.510989010989011,-0.501216545012166,-0.521978021978022,-0.720194647201947,-0.505494505494506,-0.871046228710462,-0.472527472527472,-0.997566909975669,-0.159340659340659,-0.547445255474453,-0.21978021978022,-0.476885644768856,-0.269230769230769,-0.279805352798054,-0.28021978021978,-0.138686131386861,0.148351648351648,-0.515815085158151,0.043956043956044,-0.355231143552311,-0.032967032967033,-0.194647201946472,-0.0714285714285714,-0.109489051094891,0.406593406593407,-0.445255474452555,0.302197802197802,-0.306569343065693,0.208791208791209,-0.199513381995134,0.153846153846154,-0.150851581508516
0,0,0,-0.344086021505376,-0.0637254901960784,-0.56989247311828,-0.198529411764706,-0.575268817204301,-0.32843137254902,-0.60752688172043,-0.455882352941176,-0.516129032258065,-0.497549019607843,-0.521505376344086,-0.723039215686274,-0.494623655913979,-0.872549019607843,-0.467741935483871,-0.997549019607843,-0.17741935483871,-0.54656862745098,-0.220430107526882,-0.487745098039216,-0.279569892473118,-0.294117647058823,-0.311827956989247,-0.156862745098039,0.123655913978495,-0.519607843137255,0.0483870967741936,-0.343137254901961,-0.0268817204301075,-0.181372549019608,-0.0698924731182796,-0.102941176470588,0.387096774193548,-0.450980392156863,0.311827956989247,-0.299019607843137,0.209677419354839,-0.186274509803922,0.145161290322581,-0.142156862745098
0,0,0,-0.335051546391753,-0.0682926829268293,-0.556701030927835,-0.224390243902439,-0.577319587628866,-0.373170731707317,-0.639175257731959,-0.504878048780488,-0.5,-0.504878048780488,-0.551546391752577,-0.729268292682927,-0.551546391752577,-0.873170731707317,-0.536082474226804,-0.997560975609756,-0.175257731958763,-0.551219512195122,-0.242268041237113,-0.536585365853659,-0.298969072164948,-0.346341463414634,-0.324742268041237,-0.2,0.108247422680412,-0.524390243902439,0.00515463917525773,-0.378048780487805,-0.0670103092783505,-0.209756097560976,-0.0979381443298969,-0.117073170731707,0.355670103092783,-0.458536585365854,0.252577319587629,-0.317073170731707,0.154639175257732,-0.204878048780488,0.108247422680412,-0.15609756097561
0,0,0,-0.348484848484848,-0.0792079207920792,-0.565656565656566,-0.247524752475248,-0.595959595959596,-0.396039603960396,-0.676767676767677,-0.51980198019802,-0.494949494949495,-0.512376237623762,-0.545454545454545,-0.737623762376238,-0.545454545454545,-0.876237623762376,-0.52020202020202,-0.997524752475247,-0.186868686868687,-0.54950495049505,-0.252525252525252,-0.571782178217822,-0.318181818181818,-0.386138613861386,-0.348484848484848,-0.235148514851485,0.0808080808080808,-0.524752475247525,-0.0303030303030303,-0.400990099009901,-0.111111111111111,-0.225247524752475,-0.151515151515152,-0.123762376237624,0.318181818181818,-0.46039603960396,0.207070707070707,-0.336633663366337,0.121212121212121,-0.225247524752475,0.0757575757575758,-0.175742574257426
0,0,0,-0.352331606217617,-0.0771144278606965,-0.564766839378238,-0.246268656716418,-0.595854922279793,-0.395522388059701,-0.678756476683938,-0.529850746268657,-0.512953367875648,-0.517412935323383,-0.564766839378238,-0.741293532338308,-0.559585492227979,-0.878109452736318,-0.523316062176166,-0.997512437810945,-0.196891191709845,-0.549751243781095,-0.243523316062176,-0.577114427860697,-0.310880829015544,-0.398009950248756,-0.347150259067357,-0.251243781094527,0.0829015544041451,-0.524875621890547,-0.0207253886010363,-0.400497512437811,-0.10880829015544,-0.22636815920398,-0.155440414507772,-0.124378109452736,0.316062176165803,-0.460199004975124,0.212435233160622,-0.32089552238806,0.119170984455959,-0.206467661691542,0.0673575129533679,-0.159203980099502
0,0,0,-0.345360824742268,-0.0773067331670823,-0.551546391752577,-0.241895261845387,-0.587628865979381,-0.394014962593516,-0.670103092783505,-0.526184538653367,-0.489690721649485,-0.511221945137157,-0.541237113402062,-0.738154613466334,-0.530927835051546,-0.877805486284289,-0.5,-0.997506234413965,-0.180412371134021,-0.546134663341646,-0.231958762886598,-0.571072319201995,-0.304123711340206,-0.396508728179551,-0.34020618556701,-0.251870324189526,0.0927835051546392,-0.521197007481297,-0.0154639175257732,-0.391521197007481,-0.0979381443298969,-0.216957605985037,-0.139175257731959,-0.114713216957606,0.324742268041237,-0.461346633416459,0.216494845360825,-0.324189526184539,0.123711340206186,-0.209476309226933,0.077319587628866,-0.154613466334165
0,0,0,-0.345360824742268,-0.075,-0.556701030927835,-0.24,-0.592783505154639,-0.3925,-0.675257731958763,-0.5275,-0.489690721649485,-0.515,-0.54639175257732,-0.7375,-0.541237113402062,-0.8775,-0.515463917525773,-0.9975,-0.180412371134021,-0.55,-0.252577319587629,-0.57,-0.319587628865979,-0.395,-0.355670103092783,-0.2475,0.0927835051546392,-0.525,-0.0360824742268041,-0.39,-0.11340206185567,-0.2175,-0.149484536082474,-0.1125,0.319587628865979,-0.46,0.190721649484536,-0.32,0.103092783505155,-0.205,0.0618556701030928,-0.15
0,0,0,-0.350785340314136,-0.0753768844221105,-0.575916230366492,-0.238693467336683,-0.617801047120419,-0.389447236180905,-0.680628272251309,-0.522613065326633,-0.513089005235602,-0.507537688442211,-0.570680628272251,-0.736180904522613,-0.565445026178011,-0.876884422110553,-0.544502617801047,-0.99748743718593,-0.198952879581152,-0.542713567839196,-0.277486910994764,-0.57035175879397,-0.335078534031414,-0.389447236180905,-0.366492146596859,-0.241206030150754,0.0785340314136126,-0.517587939698492,-0.0418848167539267,-0.394472361809045,-0.115183246073298,-0.221105527638191,-0.146596858638743,-0.118090452261307,0.31413612565445,-0.452261306532663,0.198952879581152,-0.319095477386935,0.115183246073298,-0.206030150753769,0.0732984293193717,-0.158291457286432
